Année	Numéro	Département	Code INSEE	Insee	Commune	Date de première alerte	Surface brûlée (m2)	Surface forêt (m2)	Surface autres terres boisées (m2)	Surfaces non boisées naturelles (m2)	Surfaces non boisées artificialisées (m2)	Surfaces non boisées (m2)	Précision des surfaces	Statut
2017	4589	7	7135	07135	Laval-d'Aurelle	2017-04-14 19:17	300000	0	300000			0		Validé
2017	4590	7	7142	07142	Lespéron	2017-04-12 15:21	16000	16000	0			0		Validé
2017	4614	7	7203	07203	Sagnes-et-Goudoulet	2017-04-12 15:48	26000	0	26000			0		Validé
2017	4615	7	7014	07014	Arlebosc	2017-04-08 16:18	15000	0	15000			0		Validé
2017	4616	7	7024	07024	Banne	2017-04-07 20:04	3000	3000	0			0		Validé
2017	4617	7	7209	07209	Saint-Andéol-de-Fourchades	2017-04-07 14:00	15000	2000	13000			0		Validé
2017	4618	7	7153	07153	Mayres	2017-03-21 17:34	213000	0	213000			0		Validé
2017	4619	7	7161	07161	Montpezat-sous-Bauzon	2017-03-20 16:15	156000	0	156000			0		Validé
2017	4620	7	7098	07098	Gourdon	2017-03-16 11:38	10200	0	10200			0		Validé
2017	4926	7	7121	07121	Lachapelle-Graillouse	2017-03-16 15:35	10000	0	10000			0		Validé
2017	4927	7	7018	07018	Astet	2017-03-15 17:36	15000	0	15000			0		Validé
2017	4928	7	7092	07092	Freyssenet	2017-03-13 18:02	60000	0	60000			0		Validé
2017	4929	7	7262	07262	Saint-Laurent-les-Bains	2017-03-11 15:28	10000	0	10000			0		Validé
2017	4971	7	7209	07209	Saint-Andéol-de-Fourchades	2017-02-26 13:44	30000	30000	0			0		Validé
2017	5347	7	7147	07147	Malarce-sur-la-Thines	2017-01-07 14:55	30000	0	30000			0		Validé
2017	5348	7	7251	07251	Saint-Joseph-des-Bancs	2017-01-07 15:17	96000	0	96000			0		Validé
2018	2088	7	7112	07112	Labastide-sur-Bésorgues	2018-10-24 16:01	15000	15000	0			0		Validé
2018	2089	7	7248	07248	Saint-Jean-Roure	2018-10-24 14:51	5000	0	5000			0		Validé
2018	2091	7	7301	07301	Saint-Victor	2018-10-22 14:29	25000	25000	0			0		Validé
2018	2181	7	7024	07024	Banne	2018-10-02 14:21	87000	80000	0			7000		Validé
2018	2188	7	7117	07117	Lablachère	2018-10-03 16:08	10000	10000	0			0		Validé
2018	2189	7	7304	07304	Salavas	2018-10-01 14:46	2000	0	2000			0		Validé
2018	2190	7	7162	07162	Montréal	2018-09-27 14:34	5000	0	5000			0		Validé
2018	2191	7	7147	07147	Malarce-sur-la-Thines	2018-09-26 3:03	3000	3000	0			0		Validé
2018	2192	7	7307	07307	Sanilhac	2018-09-24 15:13	20000	10000	10000			0		Validé
2018	2193	7	7162	07162	Montréal	2018-09-24 15:48	60000	20000	40000			0		Validé
2018	2194	7	7115	07115	Labeaume	2018-09-24 14:11	200	0	200			0		Validé
2018	2255	7	7269	07269	Saint-Martin-de-Valamas	2018-09-17 14:32	30000	15000	15000			0		Validé
2018	2266	7	7019	07019	Aubenas	2018-09-18 13:40	30000	0	30000			0		Validé
2018	2318	7	7172	07172	Peaugres	2018-07-08 17:28	100	100	0			0		Validé
2018	2319	7	7308	07308	Sarras	2018-07-08 14:21	20000	0	20000			0		Validé
2018	2321	7	7186	07186	Privas	2018-07-08 15:05	500	0	500			0		Validé
2018	2547	7	7027	07027	Beauchastel	2018-06-22 16:28	600	0	600			0		Validé
2018	2570	7	7009	07009	Andance	2018-05-20 14:17	10000	0	10000			0		Validé
2018	2589	7	7226	07226	Saint-Clément	2018-04-27 19:27	15000	15000	0			0		Validé
2018	2590	7	7012	07012	Arcens	2018-04-23 16:19	5000	0	5000			0		Validé
2018	2602	7	7154	07154	Mazan-l'Abbaye	2018-04-20 21:37	5000	1000	4000			0		Validé
2018	2603	7	7012	07012	Arcens	2018-04-21 16:31	50000	0	50000			0		Validé
2018	2604	7	7064	07064	Le Cheylard	2018-04-20 16:23	10000	0	10000			0		Validé
2018	2605	7	7251	07251	Saint-Joseph-des-Bancs	2018-04-18 12:51	30000	0	30000			0		Validé
2018	2660	7	7048	07048	Chalencon	2018-03-25 14:11	3000	0	3000			0		Validé
2018	2661	7	7280	07280	Saint-Paul-le-Jeune	2018-03-22 18:40	2000	2000	0			0		Validé
2018	2662	7	7334	07334	Les Vans	2018-03-22 14:18	5000	0	5000			0		Validé
2018	2663	7	7050	07050	Chambonas	2018-03-21 12:04	40000	40000	0			0		Validé
2018	2664	7	7284	07284	Saint-Pierre-Saint-Jean	2018-03-21 12:44	2500	2500	0			0		Validé
2018	2675	7	7147	07147	Malarce-sur-la-Thines	2018-02-24 20:13	40000	0	40000			0		Validé
2018	2743	7	7334	07334	Les Vans	2018-08-24 5:05	8000	8000	0			0		Validé
2018	2888	7	7204	07204	Saint-Agrève	2018-08-07 14:41	20	20	0			0		Validé
2018	2959	7	7053	07053	Chandolas	2018-07-28 16:06	15000	0	15000			0		Validé
2018	2960	7	7315	07315	La Souche	2018-07-22 16:00	200	200	0			0		Validé
2018	2961	7	7334	07334	Les Vans	2018-07-20 18:49	150	150	0			0		Validé
2018	3000	7	7198	07198	Rompon	2018-07-19 19:58	10000	10000	0			0		Validé
2018	3001	7	7266	07266	Sainte-Marguerite-Lafigère	2018-07-19 13:14	2000	0	2000			0		Validé
2018	3016	7	7337	07337	Vernosc-lès-Annonay	2018-07-13 17:23	10000	10000	0			0		Validé
2019	4040	7	7183	07183	PRADONS	2019-09-02 15:13	140000	140000	0			0		Validé
2019	4041	7	7024	07024	BANNE	2019-08-13 17:25	30000	30000	0			0		Validé
2019	4042	7	7024	07024	BANNE	2019-08-13 17:25	30000	30000	0			0		Validé
2019	4075	7	7053	07053	CHANDOLAS	2019-08-06 17:17	200	0	200			0		Validé
2019	4081	7	7131	07131	LANAS	2019-09-16 14:40	20000	0	20000			0		Validé
2019	4083	7	7185	07185	PREAUX	2019-09-15 18:48	4000	0	4000			0		Validé
2019	4084	7	7122	07122	LACHAPELLE SOUS AUBENAS	2019-09-13 17:57	4500	0	4500			0		Validé
2019	4144	7	7187	07187	PRUNET	2019-09-09 10:53	8000	0	8000			0		Validé
2019	4145	7	7153	07153	MAYRES	2019-09-08 13:39	215900	0	215900			0		Validé
2019	4146	7	7122	07122	LACHAPELLE SOUS AUBENAS	2019-09-08 14:38	500	0	500			0		Validé
2019	4147	7	7147	07147	MALARCE SUR LA THINES	2019-09-07 17:36	3000	3000	0			0		Validé
2019	4148	7	7315	07315	SOUCHE	2019-09-07 14:57	2000	0	2000			0		Validé
2019	4149	7	7263	07263	SAINT LAURENT SOUS COIRON	2019-09-06 12:51	500	0	500			0		Validé
2019	4150	7	7304	07304	SALAVAS	2019-09-05 14:28	5600	0	5600			0		Validé
2019	4151	7	7328	07328	VAGNAS	2019-09-05 14:04	298300	130200	100			168000		Validé
2019	4152	7	7204	07204	SAINT AGREVE	2019-09-04 13:05	4000	0	4000			0		Validé
2019	4193	7	7117	07117	LABLACHERE	2019-09-02 15:33	309500	0	309500			0		Validé
2019	4194	7	7293	07293	SAINT ROMAIN DE LERPS	2019-09-01 18:08	3500	500	3000			0		Validé
2019	4195	7	7287	07287	SAINT PONS	2019-08-31 15:56	12200	0	12200			0		Validé
2019	4196	7	7347	07347	VOCANCE	2019-08-30 9:21	1000	1000	0			0		Validé
2019	4197	7	7289	07289	SAINT PRIVAT	2019-08-30 14:39	22000	0	22000			0		Validé
2019	4198	7	7210	07210	SAINT ANDEOL DE VALS	2019-08-29 16:17	9000	9000	0			0		Validé
2019	4199	7	7024	07024	BANNE	2019-08-28 13:43	30000	30000	0			0		Validé
2019	4200	7	7236	07236	SAINT FELICIEN	2019-08-18 17:23	3000	0	3000			0		Validé
2019	4549	7	7334	07334	VANS	2019-10-02 19:01	800	800	0			0		Validé
2019	4550	7	7305	07305	SALELLES	2019-09-30 22:02	700	700	0			0		Validé
2019	4551	7	7093	07093	GENESTELLE	2019-09-20 15:57	81000	0	71000			10000		Validé
2019	4553	7	7126	07126	LAGORCE	2019-09-18 22:10	868900	128000	642900			98000		Validé
2019	4554	7	7006	07006	ALBON D ARDECHE	2019-09-16 13:47	235300	0	235300			0		Validé
2019	4609	7	7212	07212	SAINT ANDRE EN VIVARAIS	2019-08-19 15:55	200	0	200			0		Validé
2019	4610	7	7310	07310	SAVAS	2019-09-16 22:23	500	0	500			0		Validé
2019	4612	7	7031	07031	BERRIAS ET CASTELJAU	2019-09-16 16:02	15000	0	15000			0		Validé
2019	4686	7	7156	07156	MEYRAS	2019-08-13 21:58	100	0	100			0		Validé
2019	4724	7	7131	07131	LANAS	2019-07-13 13:07	1934700	0	1934700			0		Validé
2019	4932	7	7083	07083	DUNIERE SUR EYRIEUX	2019-07-21 10:12	6000	0	6000			0		Validé
2019	4948	7	7254	07254	SAINT JULIEN DU SERRE	2019-07-16 16:08	3000	3000	0			0		Validé
2019	4955	7	7024	07024	BANNE	2019-07-15 11:58	20000	20000	0			0		Validé
2019	4956	7	7215	07215	SAINT BARTHELEMY LE MEIL	2019-07-13 22:52	2000	1000	1000			0		Validé
2019	4958	7	7129	07129	LAMASTRE	2019-07-12 18:41	80	80	0			0		Validé
2019	5082	7	7314	07314	SILHAC	2019-07-01 13:09	3000	3000	0			0		Validé
2019	5083	7	7307	07307	SANILHAC	2019-07-01 12:53	1700	1700	0			0		Validé
2019	5084	7	7268	07268	SAINT MARTIN D ARDECHE	2019-07-01 19:04	3000	0	3000			0		Validé
2019	5086	7	7217	07217	SAINT BARTHELEMY LE PLAIN	2019-06-30 11:00	15000	15000	0			0		Validé
2019	5087	7	7073	07073	CRESTET	2019-06-27 16:10	3000	3000	0			0		Validé
2019	5088	7	7063	07063	CHEMINAS	2019-06-27 15:58	1500	1500	0			0		Validé
2019	5117	7	7006	07006	ALBON D ARDECHE	2019-08-06 17:16	600	0	600			0		Validé
2019	5118	7	7247	07247	SAINT JEAN LE CENTENIER	2019-08-06 16:30	7000	7000	0			0		Validé
2019	5119	7	7117	07117	LABLACHERE	2019-08-06 13:44	865800	865800	0			0		Validé
2019	5120	7	7037	07037	BOREE	2019-08-06 15:35	1000	0	1000			0		Validé
2019	5121	7	7221	07221	SAINT CIERGE LA SERRE	2019-08-06 13:41	20000	0	20000			0		Validé
2019	5122	7	7267	07267	SAINT MARTIAL	2019-08-04 16:12	2000	2000	0			0		Validé
2019	5124	7	7284	07284	SAINT PIERRE SAINT JEAN	2019-08-03 6:14	500	0	500			0		Validé
